,ts_code,symbol,name,area,industry,market,list_status,list_date,delist_date,main_business
4429,603938.SH,603938,三孚股份,河北,化工原料,主板,L,20170628,,"主要从事三氯氢硅及氢氧化钾等精细化工产品的研发,生产和销售.主要产品:三氯氢硅,氢氧化钾."
4430,603939.SH,603939,益丰药房,湖南,医药商业,主板,L,20150217,,"公司主要从事药品,保健品,医疗器械以及与健康相关的日用便利品等的连锁零售业务,子公司益丰医药作为公司内部集中采购平台,兼顾少量对外药品批发业务."
4431,603948.SH,603948,建业股份,浙江,化工原料,主板,L,20200302,,"公司主营业务为低碳脂肪胺,增塑剂,醋酸酯,电子化学品等精细化工产品的生产,研发和销售,公司现有的主导产品为低碳脂肪胺,增塑剂,醋酸酯,超纯氨等."
4432,603949.SH,603949,雪龙集团,浙江,汽车配件,主板,L,20200310,,"公司主要从事汽车发动机冷却风扇总成,离合器风扇集成系统及汽车轻量化塑料件的研发,生产和销售,自设立以来主营业务没有发生重大变化.公司发动机冷却系统产品包括发动机冷却风扇总成及离合器风扇集成系统;汽车轻量化塑料件包括汽车轻量化吹塑系列产品及其他注塑产品等."
4433,603950.SH,603950,长源东谷,湖北,汽车配件,主板,L,20200526,,"主营业务为柴油发动机零部件的研发,生产及销售,主要产品包括柴油发动机缸体,缸盖,连杆,飞轮壳,主轴承盖,排气管及齿轮室等."
4434,603955.SH,603955,大千生态,江苏,建筑工程,主板,L,20170310,,"公司是从事公共园林景观,地产景观以及企事业单位绿化景观的设计,施工,养护及苗木产销一体化的综合性园林企业."
4435,603956.SH,603956,威派格,上海,专用机械,主板,L,20190222,,"从事二次供水设备的研发,生产,销售与服务,同时公司逐步开展二次供水智慧管理平台系统的研发,搭建和运维,为二次供水设备的集中化管理提供支持."
4436,603958.SH,603958,哈森股份,江苏,服饰,主板,L,20160629,,"主营业务:中高端皮鞋的品牌运营﹑产品设计,生产和销售.主要产品:哈森(HARSON),卡迪娜(KADINA),卡文(COVER),爱旅儿(ALLER-A)及哈森男鞋(HARSON BUSINESS)."
4437,603959.SH,603959,百利科技,湖南,建筑工程,主板,L,20160517,,"主营业务:为石油化工,现代煤化工行业提供工程咨询,设计及工程总承包等专业工程服务.服务具体包括:投资项目可行性研究;为工程项目提供规划方案和设计方案等咨询服务;为工程项目提供方案设计,基础设计和详细设计;为业主提供工程总承包服务,包括项目设计,采购,施工,安装调试,人员培训和试车等项目全过程,协助业主最终实现项目建设目标.主要产品的外在形式包括:工程咨询报告(如:项目建议书,可行性研究报告,项目规划,方案设计文件,项目管理咨询等),工程设计文件,图纸,成套提供的设备,整个工厂/装置/建构筑物,计算机软件技术等."
4438,603960.SH,603960,克来机电,上海,汽车配件,主板,L,20170314,,"主要产品:柔性自动化生产线与工业机器人系统.主要业务:现代机电智能装备,工业机器人系统集成的研究,开发,制造."
4439,603966.SH,603966,法兰泰克,江苏,专用机械,主板,L,20170125,,"主营业务:主要从事中高端桥,门式起重机,电动葫芦,工程机械部件的研发,制造和销售业务.主要产品:起重机,电动葫芦,工程机械部件等."
4440,603967.SH,603967,中创物流,山东,仓储物流,主板,L,20190429,,"公司主营综合性现代物流业务,为进出口贸易参与主体提供基于国内沿海港口集装箱及干散货等多种货物贸易的一站式跨境综合物流服务.公司主营业务可划分为五大板块,分别为货运代理,场站,船舶代理,沿海运输及项目大件物流."
4441,603968.SH,603968,醋化股份,江苏,化工原料,主板,L,20150518,,"公司主要从事以醋酸衍生物,吡啶衍生物为主体的高端专用精细化学品的研发,生产和销售.公司产品主要应用于食品和饲料的防腐,医药及农药的生产,颜(染)料的生产三个领域,因此本公司的产品分为:(1)食品,饲料添加剂:山梨酸(钾),脱氢乙酸(钠);(2)医药,农药中间体:乙酰乙酸甲(乙)酯;(3)颜(染)料中间体:乙酰乙酰苯胺类产品;此外,公司应客户需求还经营部分其他有机化学产品销售."
4442,603969.SH,603969,银龙股份,天津,其他建材,主板,L,20150227,,"公司产品以预应力混凝土用钢丝为主,涵盖了预应力混凝土用钢绞线和预应力混凝土用钢棒等全系列产品.从事预应力混凝土用钢材的研发,生产和销售."
4443,603970.SH,603970,中农立华,北京,农药化肥,主板,L,20171116,,"主营业务:公司目前主要从事农药流通服务和植保技术服务业务;同时还承担着国家农资下乡,新网工程建设,中央救灾农药储备和国家农药储备等多项国家政策性任务."
4444,603976.SH,603976,正川股份,重庆,医疗保健,主板,L,20170822,,"主要业务:从事药用玻璃管制瓶等药用包装材料的研发,生产和销售.主要产品:包括不同类型和规格的硼硅玻璃管制瓶,钠钙玻璃管制瓶,并生产各类铝盖,铝塑组合盖等药用瓶盖."
4445,603977.SH,603977,国泰集团,江西,化工原料,主板,L,20161111,,"主营业务:民用爆破器材的研发,生产,销售及爆破服务;主要产品:工业炸药,工业雷管及工业索类等民用爆破器材,同时为矿山,基建项目等提供爆破服务."
4446,603978.SH,603978,深圳新星,深圳,小金属,主板,L,20170807,,"主要从事铝晶粒细化剂的研发,生产和销售.铝晶粒细化剂作为重要添加剂,广泛应用于航空航天,轨道交通,军工,航海,建筑,机械制造,化学工业等各种领域用的铝材制造加工."
4447,603979.SH,603979,金诚信,北京,铜,主板,L,20150630,,"金诚信股份是一家集有色金属矿山,黑色金属矿山及化工矿山工程建设与采矿运营管理,矿山设计与技术研发等业务为一体的专业性管理服务企业."
4448,603980.SH,603980,吉华集团,浙江,染料涂料,主板,L,20170615,,"主营业务:染料,染料中间体及其他化工产品的研发,生产和销售;主要产品:染料产品主要包括分散染料,活性染料等,染料中间体主要包括H酸,合成蒽醌等."
4449,603982.SH,603982,泉峰汽车,江苏,汽车配件,主板,L,20190522,,"主要从事汽车关键零部件的研发,生产,销售,逐步形成了以汽车热交换零部件,汽车传动零部件和汽车引擎零部件为核心的产品体系,公司产品主要应用于中高端汽车.此外,公司还生产部分洗衣机零部件产品."
4450,603983.SH,603983,丸美生物,广东,日用化工,主板,L,20190725,,"公司主要从事各类型护肤品的研发,设计,生产,销售及服务,产品品牌包括“丸美”品牌和“春纪”品牌."
4451,603985.SH,603985,恒润股份,江苏,电气设备,主板,L,20170505,,"主营业务:公司主要从事辗制环形锻件,锻制法兰及其他自由锻件等产品的研发,生产和销售,产品主要应用于风电行业,石化行业,金属压力容器行业,机械行业,船舶,核电等多种行业.主要产品:辗制环形锻件,锻制法兰及其他自由锻件等产品."
4452,603986.SH,603986,兆易创新,北京,半导体,主板,L,20160818,,"公司主营业务为闪存芯片及其衍生产品的研发,技术支持和销售.公司的主要产品为闪存芯片,具体为串行的代码型闪存芯片."
4453,603987.SH,603987,康德莱,上海,医疗保健,主板,L,20161121,,"主要产品:医用穿刺针和医用穿刺器械.主要业务:医用穿刺器械的研发,生产和销售."
4454,603988.SH,603988,中电电机,江苏,电气设备,主板,L,20141104,,"公司主要从事大中型交,直流电机产品的设计,生产,销售和服务,并为机电厂商,检测和科研单位提供试验电源系统一体化解决方案.公司主要的产品种类包括大中型直流电机,中高压异步电机,同步电机,船用推进电机,矿井提升机电机,风力发电机,汽轮发电机,冲击发电机和防爆电机等;主要提供的试验电源系统一体化解决方案包括变压器试验站电源系统,电机试验站电源系统和开关试验站电源系统等."
4455,603989.SH,603989,艾华集团,湖南,元器件,主板,L,20150515,,"公司主要生产和销售CD11GA,CD11GE,CD11GH,CD11GT,RS,RK,RH,NS,和PS,PZ等系列铝电解电容器."
4456,603990.SH,603990,麦迪科技,江苏,软件服务,主板,L,20161208,,"主营业务:提供临床医疗管理信息系统(CIS)系列应用软件和临床信息化整体解决方案.核心产品主要包括两大类:(一)DoCare系列临床医疗管理信息系统应用软件,其中包括麻醉临床信息系统,重症监护(ICU)临床信息系统,院前急救信息系统,血液净化信息系统和临床路径信息系统等;(二)临床信息化整体解决方案,其中包括Doricon数字化手术室整体解决方案及正在推广的Doricon数字化病区和Doricon数字化急诊急救平台整体解决方案."
4457,603991.SH,603991,至正股份,深圳,塑料,主板,L,20170308,,"主营业务为电线电缆,光缆用绿色环保型聚烯烃高分子材料的研发,生产和销售.产品按照应用领域来分主要有光通信电缆及光缆用环保型低烟无卤聚烯烃高分子材料,电气装备线缆用环保型特种聚烯烃高分子材料,电网系统电力电缆用特种聚烯烃及高压绝缘高分子材料三大系列."
4458,603992.SH,603992,松霖科技,福建,家居用品,主板,L,20190826,,"主营业务:花洒,淋浴系统,龙头,软管,升降杆及零配件等卫浴配件产品的研发,生产和销售."
4459,603993.SH,603993,洛阳钼业,河南,小金属,主板,L,20121009,,"主营业务:本公司主要从事钼,钨及黄金等稀贵金属的采选,冶炼,深加工,贸易,科研等,拥有钼采矿,选矿,焙烧,钼化工和钼金属加工上下游一体化的完整产业链条.主要产品:具体产品为:钼,钨黄金,,白银及硫酸等"
4460,603995.SH,603995,甬金股份,浙江,特种钢,主板,L,20191224,,"冷轧不锈钢板带的研发,生产和销售,产品覆盖精密冷轧不锈钢板带和宽幅冷轧不锈钢板带两大领域."
4461,603997.SH,603997,继峰股份,浙江,汽车配件,主板,L,20150302,,"乘用车座椅零部件的研发,生产与销售,主营产品包括乘用车座椅头枕,头枕支杆,座椅扶手."
4462,603998.SH,603998,方盛制药,湖南,中成药,主板,L,20141205,,"主营业务:主要从事心脑血管中成药,骨伤科药,儿科药,抗感染药等药品的研发,生产与销售的高新技术企业.主要产品:有血塞通分散片,血塞通片,藤黄健骨片,赖氨酸维B12颗粒,头孢克肟片,金英胶囊等."
4463,603999.SH,603999,读者传媒,甘肃,出版业,主板,L,20151210,,"主营业务:主要从事期刊,图书(含教材教辅及一般图书)出版物的出版和发行.主要产品:为期刊,图书(含教材教辅)等出版物."
4464,605001.SH,605001,威奥股份,山东,运输设备,主板,L,20200522,,"发行人主要从事轨道交通车辆配套产品的研发,生产,销售和服务,公司主要产品包括内装产品,卫生间系统,金属结构件,模块化产品和车外结构件等五大类."
4465,605003.SH,605003,众望布艺,浙江,纺织,主板,L,20200908,,"主营业务为中高档装饰面料及制品的研发,设计,生产与销售.主要产品为装饰面料和沙发套,产品目前主要应用于沙发,座椅,抱枕等领域."
4466,605005.SH,605005,合兴股份,浙江,汽车配件,主板,L,20210119,,"主要从事汽车电子,消费电子产品的研发,生产和销售."
4467,605006.SH,605006,山东玻纤,山东,玻璃,主板,L,20200903,,"主营业务是玻璃纤维及其制品的研发,生产与销售,并在沂水县范围内提供热电产品.主要产品分为玻纤类产品和热电类产品两大类."
4468,605007.SH,605007,五洲特纸,浙江,造纸,主板,L,20201110,,"主营业务为特种纸的研发,生产和销售.根据产品下游应用领域不同,公司专注于生产食品包装纸,格拉辛纸以及描图纸,根据客户需求提供优质的产品及服务."
4469,605008.SH,605008,长鸿高科,浙江,橡胶,主板,L,20200821,,"苯乙烯类热塑性弹性体(TPES)的研发,生产和销售,公司的主要产品系列包括SBS和SEBS."
4470,605009.SH,605009,豪悦护理,浙江,造纸,主板,L,20200911,,"主要产品为婴儿卫生用品,成人失禁用品和女性卫生用品等吸收性卫生用品."
4471,605011.SH,605011,杭州热电,浙江,供气供热,主板,L,20210630,,"主营工业园区热电联产,集中供热,公司提供的主要产品是蒸汽与电力."
4472,605016.SH,605016,百龙创园,山东,食品,主板,L,20210421,,"公司主营业务为益生元系列产品,膳食纤维系列产品,其他淀粉糖(醇)系列产品和健康甜味剂产品的研发,生产及销售.公司主要产品定位中高端,具体包括低聚异麦芽糖,低聚果糖,低聚半乳糖,低聚木糖,抗性糊精,聚葡萄糖,阿洛酮糖等."
4473,605018.SH,605018,长华集团,浙江,汽车配件,主板,L,20200929,,"主营业务:汽车金属零部件的研发,生产,销售,逐步形成了以紧固件,冲焊件为核心的两大产品体系."
4474,605020.SH,605020,永和股份,浙江,化工原料,主板,L,20210709,,"主要产品包括氟碳化学品单质(HCFC-22,HFC-152a,HFC-143a,HFC-32,HFC-227ea,HFC-125等),混合制冷剂(R410A,R404A等),含氟高分子材料及其单体(FEP,HFP,PTFE等)以及氢氟酸,萤石精粉,萤石块矿等.主营业务为氟化学产品的研发,生产,销售,产业链覆盖萤石资源,氢氟酸,氟碳化学品,含氟高分子材料."
4475,605028.SH,605028,世茂能源,浙江,供气供热,主板,L,20210712,,"提供工业用蒸汽并发电上网,通过焚烧处置将生活垃圾转变为清洁能源,实现资源的循环利用."
4476,605033.SH,605033,美邦股份,陕西,农药化肥,主板,L,20210916,,"主要从事农药制剂的研发,生产和销售业务."
4477,605050.SH,605050,福然德,上海,仓储物流,主板,L,20200924,,"主营业务为:为中高端汽车,家电等行业企业或其配套厂商提供完整的钢材物流供应链服务,包括采购,加工,仓储,套裁,包装,运输及配送等服务,以及相应的技术支持服务.公司提供钢材物流供应链服务的产品载体主要有:镀锌钢,冷轧钢,热轧钢,电工钢,彩涂钢等钢材卷料或板料;相关产品被用于中高端汽车及家电制造业等金属零部件的生产中."
4478,605055.SH,605055,迎丰股份,浙江,纺织,主板,L,20210129,,"公司专业从事纺织品的印染加工业务,致力于为客户提供专业化,一体化,个性化的印染综合服务,主要包括针织面料印染和梭织面料印染两大系列."
4479,605056.SH,605056,咸亨国际,浙江,电器仪表,主板,L,20210720,,"从事工器具,仪器仪表等类产品的MRO的研发,生产,销售及相关技术服务"
4480,605058.SH,605058,澳弘电子,江苏,元器件,主板,L,20201021,,"主要从事印制电路板研发,生产和销售.公司生产的印制电路板包括单面板,双面板,多层板等,主要应用于家电,电源,能源,工业控制,通信和汽车电子等领域."
4481,605060.SH,605060,联德股份,浙江,机械基件,主板,L,20210301,,"主要从事高精度机械零部件以及精密型腔模产品的研发,设计,生产和销售,提供从铸造到精加工的一站式服务."
4482,605066.SH,605066,天正电气,浙江,电气设备,主板,L,20200807,,"主要从事配电电器,控制电器,终端电器,电源电器,仪表电器等低压电器产品的研发,生产和销售.主要产品包括:“天E电气”品牌的Te系列高端产品,“天正电气”品牌的TG精品系列和“祥云”通用产品系列."
4483,605068.SH,605068,明新旭腾,浙江,汽车配件,主板,L,20201123,,"主要产品为汽车内饰皮革,专注于汽车革研发,清洁生产和销售"
4484,605069.SH,605069,正和生态,北京,环境保护,主板,L,20210816,,主要通过设计施工一体化的业务模式为客户提供生态环境治理整体解决方案.
4485,605077.SH,605077,华康股份,浙江,食品,主板,L,20210209,,"主要从事木糖醇,山梨糖醇,麦芽糖醇,果葡糖浆等多种功能性糖醇,淀粉糖产品研发,生产,销售"
4486,605080.SH,605080,浙江自然,浙江,文教休闲,主板,L,20210506,,"主要从事充气床垫,户外箱包,头枕坐垫等户外运动用品的研发,设计,生产和销售."
4487,605081.SH,605081,*ST太和,上海,环境保护,主板,L,20210209,,"公司业务范畴主要包括水生态建设和水生态维护两大类业务服务.其中,水环境生态建设目前主要包括湖泊,市政河道和商业景观水等三类水体."
4488,605086.SH,605086,龙高股份,福建,矿物制品,主板,L,20210416,,"从事高岭土的采选,加工和销售,以及相关技术研发业务"
4489,605088.SH,605088,冠盛股份,浙江,汽车配件,主板,L,20200817,,"主要从事汽车传动系统零部件的研发,生产和销售,主要产品包括了万向节,传动轴总成和轮毂单元."
4490,605089.SH,605089,味知香,江苏,食品,主板,L,20210427,,"公司主要从事半成品菜的研发,生产和销售.自成立以来,公司主营业务及主要产品未发生重大变化."
4491,605090.SH,605090,九丰能源,江西,供气供热,主板,L,20210525,,"经营产品包括液化天然气(LNG),液化石油气(LPG)等清洁能源以及甲醇,二甲醚(DME)等化工产品,主要应用于燃气发电,工业燃料,城镇燃气,汽车燃料,化工原料等领域,并为客户提供优质的国际能源供应及整体应用解决方案."
4492,605098.SH,605098,行动教育,上海,文教休闲,主板,L,20210421,,"主营业务为企业管理培训,管理咨询服务以及相关图书音像制品销售."
4493,605099.SH,605099,共创草坪,江苏,文教休闲,主板,L,20200930,,"主要从事人造草坪的研发,生产和销售"
4494,605100.SH,605100,华丰股份,山东,机械基件,主板,L,20200811,,"公司主营业务为柴油发动机,核心零部件和智能化发电机组的研发,制造与销售,以及通信基站发电机组等电源设施的综合运维服务.主要产品缸体,缸盖,曲轴箱等属于发动机的关键零部件."
4495,605108.SH,605108,同庆楼,安徽,酒店餐饮,主板,L,20200716,,主营业务:主要从事餐饮服务.产品:各类饮食服务.
4496,605111.SH,605111,新洁能,江苏,半导体,主板,L,20200928,,"公司主要从事MOSFET,IGBT等半导体功率器件的研发,设计及销售."
4497,605116.SH,605116,奥锐特,浙江,化学制药,主板,L,20200921,,"主要产品为呼吸系统类,心血管类,抗感染类和神经系统类药物,包括氟美松,丙酸氟替卡松,依普利酮,替诺福韦,普瑞巴林等原料药和中间体,主要从事特色原料药和医药中间体的研发,生产和销售"
4498,605117.SH,605117,德业股份,浙江,电气设备,主板,L,20210420,,"主要从事蒸发器,冷凝器和变频控制芯片等部件以及除湿机和空气源热泵热风机等环境电器产品的研发,生产和销售."
4499,605118.SH,605118,力鼎光电,福建,元器件,主板,L,20200730,,"专注于光学镜头的设计,生产和销售业务"
4500,605122.SH,605122,四方新材,重庆,水泥,主板,L,20210310,,"公司目前主营业务是商品混凝土研发,生产和销售,同时生产建筑用砂石骨料.公司主要产品为商品混凝土."
4501,605123.SH,605123,派克新材,江苏,航空,主板,L,20200825,,"专业从事金属锻件的研发,生产和销售."
4502,605128.SH,605128,上海沿浦,上海,汽车配件,主板,L,20200915,,"公司主要生产汽车零部件中的金属构件,产品包括汽车座椅骨架总成(含座椅滑轨),精密冲压件,注塑零部件及模具检具.主要从事各类汽车座椅骨架总成,座椅滑轨总成及汽车座椅,安全带,闭锁等系统冲压件,注塑零部件的研发,生产和销售."
4503,605133.SH,605133,嵘泰股份,江苏,汽车配件,主板,L,20210224,,"主要从事汽车铝合金精密压铸件的研发,生产及销售,主要产品为通过压铸和精密机加工工艺生产的铝合金汽车零部件,主要应用于汽车转向系统,传动系统,制动系统等领域."
4504,605136.SH,605136,丽人丽妆,上海,其他商业,主板,L,20200929,,"电商零售业务,品牌营销运营服务"
4505,605138.SH,605138,盛泰集团,浙江,服饰,主板,L,20211027,,"主要产品为面料和成衣,主要从事纺织面料及成衣的生产与销售."
4506,605151.SH,605151,西上海,上海,汽车配件,主板,L,20201215,,"主营业务:主要从事汽车物流及汽车零部件制造,销售业务,公司的汽车零部件制造业务的主要产品为包覆件和涂装件."
4507,605155.SH,605155,西大门,浙江,家居用品,主板,L,20201231,,"发行人主要从事功能性遮阳材料的研发,生产和销售,主要产品包括阳光面料,涂层面料和可调光面料等."
4508,605158.SH,605158,华达新材,浙江,钢加工,主板,L,20200805,,"主要从事多功能彩色涂层板,热镀锌铝板及其基板的研发,生产和销售."
4509,605162.SH,605162,新中港,浙江,供气供热,主板,L,20210707,,"公司自设立以来一直专注于热电联产业务,公司产品主要包括热力业务和电力业务."
4510,605166.SH,605166,聚合顺,浙江,化纤,主板,L,20200618,,"尼龙6切片的研发,生产,销售"
4511,605167.SH,605167,利柏特,江苏,建筑工程,主板,L,20210726,,专注于工业模块的设计和制造
4512,605168.SH,605168,三人行,陕西,互联网,主板,L,20200528,,"专业从事整合营销服务的综合型广告传媒企业,主营业务包括数字营销服务,场景活动服务和校园媒体营销服务."
4513,605169.SH,605169,洪通燃气,新疆,供气供热,主板,L,20201030,,"主营业务为LNG,CNG,居民用,商业用和工业用天然气的生产,加工,储运和销售."
4514,605177.SH,605177,东亚药业,浙江,化学制药,主板,L,20201125,,"主要从事化学原料药,医药中间体的研发,生产和销售,主要产品包括:头孢克洛中间体,头孢克洛原料药,拉氧头孢钠中间体,头孢美唑钠中间体,头孢唑肟钠中间体,马来酸曲美布汀原料药,左氧氟沙星原料药,氧氟沙星原料药,酮康唑原料药等."
4515,605178.SH,605178,时空科技,北京,装修装饰,主板,L,20200821,,"主营业务为照明工程系统集成服务,主要应用于文旅灯光秀和常规景观照明等领域."
4516,605179.SH,605179,一鸣食品,浙江,乳制品,主板,L,20201228,,"主要从事新鲜乳品与烘焙食品的研发,生产,销售及连锁经营业务.其中,乳品主要包括低温巴氏杀菌乳,风味发酵乳,低温调制乳及蛋奶,热奶等特色乳饮品,烘焙食品包括各式短保质期的面包,米制品,中式糕点等."
4517,605180.SH,605180,华生科技,浙江,纺织,主板,L,20210430,,"主营业务:专业从事塑胶复合材料的研发,生产,销售业务,主要产品包括气密材料和柔性材料两大类."
4518,605183.SH,605183,确成股份,江苏,化工原料,主板,L,20201207,,"研发,生产饲料添加剂(限二氧化硅(I));研发,生产无机粉体填料(限白炭黑,二氧化硅,纳米二氧化硅)"
4519,605186.SH,605186,健麾信息,上海,专用机械,主板,L,20201222,,为医疗服务和医药流通行业的药品智能化管理提供相应的产品及服务
4520,605188.SH,605188,国光连锁,江西,超市连锁,主板,L,20200728,,"主营业务为连锁超市,百货商场的运营业务,公司所销售产品根据具体特征可分为生鲜,食品,非食,针纺,百货五大类型.公司销售的主要产品为生鲜和食品."
4521,605189.SH,605189,富春染织,安徽,纺织,主板,L,20210528,,"主营业务为色纱的研发,生产和销售."
4522,605196.SH,605196,华通线缆,河北,电气设备,主板,L,20210511,,"主导产品包括以进户线等为代表的中低压电力电缆,及以潜油泵电缆,矿用及通用橡套软电缆等为代表的电气装备用电缆,主要从事电线电缆的研发,生产与销售业务."
4523,605198.SH,605198,安德利,山东,软饮料,主板,L,20200918,,"主要产品为浓缩苹果汁,主营业务为浓缩果汁的加工生产及销售."
4524,605199.SH,605199,ST葫芦娃,海南,中成药,主板,L,20200710,,"主要从事中成药及化学药品的研发,生产和销售,公司主要产品为小儿肺热咳喘颗粒,注射用盐酸溴己新,复方板蓝根颗粒,克咳片,夏桑菊颗粒等呼吸系统制剂;奥美拉唑肠溶胶囊,肠炎宁(胶囊及颗粒),注射用奥美拉唑钠,注射用复方二氯醋酸二异丙胺等消化系统制剂;头孢克肟分散片,注射用氨曲南,注射用克林霉素磷酸酯等全身抗感染类制剂;以及少部分妇科用药,心血管系统用药,神经性系统用药制剂产品."
4525,605208.SH,605208,永茂泰,上海,铝,主板,L,20210308,,"主要从事汽车用铝合金和汽车用铝合金零部件的研发,生产和销售.公司以纯铝,废铝,硅,铜等为主要原材料,通过熔炼,成份调整,精炼等生产工序,生产各种牌号的铝合金锭和铝合金液."
4526,605218.SH,605218,伟时电子,江苏,元器件,主板,L,20200928,,"主要从事背光显示模组,液晶显示模组等产品研发,生产,销售."
4527,605222.SH,605222,起帆电缆,上海,电气设备,主板,L,20200731,,"主营业务:从事电线电缆研发,生产,销售和服务,主要产品包括电力电缆和电气装备用电线电缆."
4528,605228.SH,605228,神通科技,浙江,汽车配件,主板,L,20210120,,"汽车非金属部件及模具的研发,生产和销售,主要产品包括汽车动力系统部件,饰件系统部件和模具类产品等.其中,动力系统部件包括进气系统,润滑系统,正时系统等产品,饰件系统部件包括门护板类,仪表板类,车身饰件等产品."
4529,605255.SH,605255,天普股份,浙江,汽车配件,主板,L,20200825,,"主要从事汽车用高分子材料流体管路系统和密封系统零件及总成的研发,生产及销售,为汽车整车厂商及其一级供应商提供橡胶软管及总成产品."
4530,605258.SH,605258,协和电子,江苏,元器件,主板,L,20201203,,"主要从事刚性,挠性印制电路板的研发,生产,销售以及印制电路板的表面贴装业务(SMT),产品主要应用于汽车电子,高频通讯等中高端领域."
4531,605259.SH,605259,绿田机械,浙江,农用机械,主板,L,20210615,,"专业从事通用动力机械产品(主要包括发电机组,水泵机组和发动机)和高压清洗机产品的研发,生产和销售."
4532,605266.SH,605266,健之佳,云南,医药商业,主板,L,20201201,,"公司主要从事药品,保健食品,个人护理品,家庭健康用品,便利食品,日用消耗品等健康产品的连锁零售业务,并提供相关专业服务."
4533,605268.SH,605268,王力安防,浙江,家居用品,主板,L,20210224,,"公司的安全门等门类产品按材质分类主要有钢质门,装甲门,铜门,金木门,不锈钢门,铸铝门和木门等,锁具产品主要包括智能锁和机械锁,产品线布局丰富.主营业务为安全门等门类产品以及机械锁和智能锁等锁具产品的研发设计,生产和销售."
4534,605277.SH,605277,新亚电子,浙江,元器件,主板,L,20210106,,"致力于精细电子线材的研发,制造和销售.主要生产消费电子及工业控制线材,汽车电子线材,高频数据线材和特种线材等系列产品."
4535,605286.SH,605286,同力日升,江苏,运输设备,主板,L,20210322,,"主要从事电梯部件及电梯金属材料的研发,生产和销售.主要产品包括扶梯部件,直梯部件和电梯金属材料等三大类."
4536,605287.SH,605287,德才股份,山东,装修装饰,主板,L,20210706,,建筑装饰及房屋建筑工程的设计与施工.
4537,605288.SH,605288,凯迪股份,江苏,电气设备,主板,L,20200601,,"公司主要业务为线性驱动系统产品的研发,生产与销售,公司的主要产品是线性驱动系统产品,由电动推杆,手控器,电器盒及其他配套零部件组成."
4538,605289.SH,605289,罗曼股份,上海,建筑工程,主板,L,20210426,,景观照明工程和景观照明设计
4539,605296.SH,605296,神农集团,云南,农业综合,主板,L,20210528,,"饲料产品的生产和销售,生猪的养殖和销售,生猪屠宰加工,猪肉食品销售."
4540,605298.SH,605298,必得科技,江苏,运输设备,主板,L,20210301,,"公司成立以来专注于中高速动车组列车,城轨列车等轨道交通车辆配套产品的研发,生产与销售,主要产品包括车辆通风系统,电缆保护系统和智能控制撒砂系统等系统化,系列化产品及其他轨道交通车辆配套产品."
4541,605299.SH,605299,舒华体育,福建,文教休闲,主板,L,20201215,,"主营业务为健身器材和展示架产品的研发,生产和销售,其中健身器材包括室内健身器材,室外路径产品."
4542,605300.SH,605300,佳禾食品,江苏,乳制品,主板,L,20210430,,"公司主要从事植脂末,咖啡及其他固体饮料等产品的研发,生产和销售业务."
4543,605303.SH,605303,园林股份,浙江,建筑工程,主板,L,20210301,,"主营业务:园林工程施工,园林景观设计,花卉种苗研发生产,园林养护等全产业链业务."
4544,605305.SH,605305,中际联合,北京,工程机械,主板,L,20210506,,"专用高空安全作业设备的研发,生产,销售及高空安全作业服务"
4545,605318.SH,605318,法狮龙,浙江,其他建材,主板,L,20200803,,"主要从事集成吊顶,集成墙面等产品的研发,生产和销售,产品主要应用于建筑室内装修,装饰."
4546,605319.SH,605319,无锡振华,江苏,汽车配件,主板,L,20210607,,"主营业务为汽车冲压及焊接零部件和相关模具的开发,生产和销售,公司主要产品为汽车冲压及焊接零部件,冲压模具."
4547,605333.SH,605333,沪光股份,江苏,汽车配件,主板,L,20200818,,"主要从事汽车线束的研发,制造及销售,主要产品包括成套线束,发动机线束及其他线束,产品涵盖整车客户定制化线束,新能源汽车高压线束,仪表板线束,发动机线束,车身线束,门线束,顶棚线束及尾部线束等."
4548,605336.SH,605336,帅丰电器,浙江,家用电器,主板,L,20201019,,"主营业务:主要从事以集成灶为核心的现代新型厨房电器的研发,设计,生产和销售.公司的核心产品是集成灶,并围绕集成灶产品研发推出集成水槽,水槽洗碗机,嵌入式烤箱/蒸箱,橱柜等配套厨房产品."
4549,605337.SH,605337,李子园,浙江,乳制品,主板,L,20210208,,"公司主营业务为甜牛奶乳饮料系列等含乳饮料和其他饮料的研发,生产与销售.公司主要产品包括含乳饮料,复合蛋白饮料,乳味风味饮料及其他等,其中甜牛奶乳饮料系列是公司畅销二十余年的经典产品."
4550,605338.SH,605338,巴比食品,上海,食品,主板,L,20201012,,"本公司产品可以分为面点系列产品,馅料系列产品以及外部采购系列产品,具体包括包子,馒头,粗粮点心,馅料以及粥品饮品等,共计近百余种产品."
4551,605339.SH,605339,南侨食品,上海,食品,主板,L,20210518,,"主要从事烘焙油脂相关制品的研发,生产与销售."
4552,605358.SH,605358,立昂微,浙江,半导体,主板,L,20200911,,"公司的主营业务为半导体硅片和半导体分立器件芯片的研发,生产和销售,以及半导体分立器件成品的生产和销售.主要从事半导体分立器件业务,半导体分立器件芯片主要产品包括肖特基二极管芯片,MOSFET芯片等;半导体分立器件主要产品为肖特基二极管."
4553,605365.SH,605365,立达信,福建,家用电器,主板,L,20210720,,"主要从事LED照明产品,智能家居和智慧建筑等物联网领域产品的研发,制造,销售及服务"
